XAUUSD H4 | 1999 bars | 2026-04-08 01:51 BJT
时间(BJT)|开|高|低|收
08-12 13:00|3354.57|3357.98|3342.03|3348.03
08-12 17:00|3348.05|3357.78|3335.96|3350.00
08-12 21:00|3349.97|3358.96|3330.81|3349.37
08-13 01:00|3349.38|3350.76|3345.53|3348.20
08-13 05:00|3349.76|3353.80|3342.51|3343.73
08-13 09:00|3343.74|3354.30|3342.83|3351.65
08-13 13:00|3351.63|3363.53|3345.67|3360.18
08-13 17:00|3360.33|3366.93|3355.22|3358.18
08-13 21:00|3357.85|3370.47|3353.94|3357.94
08-14 01:00|3357.93|3359.32|3349.76|3356.02
08-14 05:00|3357.18|3374.82|3356.71|3369.73
08-14 09:00|3369.56|3370.98|3355.64|3360.45
08-14 13:00|3360.60|3366.35|3341.33|3346.30
08-14 17:00|3346.30|3359.17|3341.95|3350.65
08-14 21:00|3350.38|3356.10|3329.74|3334.50
08-15 01:00|3334.49|3341.06|3331.65|3335.38
08-15 05:00|3337.02|3338.79|3332.36|3337.18
08-15 09:00|3337.24|3346.73|3333.45|3345.38
08-15 13:00|3345.39|3348.79|3338.45|3341.33
08-15 17:00|3341.31|3344.93|3333.52|3342.74
08-15 21:00|3342.85|3345.93|3332.82|3338.07
08-16 01:00|3338.06|3339.66|3334.25|3335.94
08-18 05:00|3336.39|3342.76|3323.50|3340.56
08-18 09:00|3340.55|3358.07|3339.52|3357.42
08-18 13:00|3357.42|3358.45|3344.60|3348.64
08-18 17:00|3348.63|3351.74|3343.11|3344.83
08-18 21:00|3344.76|3344.99|3331.63|3334.29
08-19 01:00|3334.24|3334.85|3330.28|3332.88
08-19 05:00|3333.86|3338.90|3325.88|3335.12
08-19 09:00|3335.13|3341.62|3329.28|3337.61
08-19 13:00|3337.53|3341.70|3334.45|3338.03
08-19 17:00|3338.04|3345.31|3334.39|3334.82
08-19 21:00|3334.74|3339.24|3316.79|3317.50
08-20 01:00|3317.51|3320.11|3314.84|3315.57
08-20 05:00|3316.50|3317.61|3312.69|3316.07
08-20 09:00|3316.08|3321.00|3311.42|3318.72
08-20 13:00|3318.71|3327.51|3318.09|3324.82
08-20 17:00|3324.83|3344.75|3323.58|3342.92
08-20 21:00|3342.87|3350.21|3338.77|3345.15
08-21 01:00|3345.15|3349.35|3343.89|3348.16
08-21 05:00|3350.09|3352.27|3341.41|3342.24
08-21 09:00|3342.24|3346.43|3337.81|3338.37
08-21 13:00|3338.38|3341.50|3334.31|3339.57
08-21 17:00|3339.67|3345.07|3325.16|3341.80
08-21 21:00|3341.83|3348.09|3335.80|3339.66
08-22 01:00|3339.70|3342.04|3336.48|3338.52
08-22 05:00|3339.07|3340.68|3335.02|3339.53
08-22 09:00|3339.61|3340.24|3327.90|3328.50
08-22 13:00|3328.46|3334.98|3325.11|3328.88
08-22 17:00|3328.87|3331.71|3321.29|3323.54
08-22 21:00|3323.50|3378.85|3323.39|3370.52
08-23 01:00|3370.53|3375.51|3368.88|3371.95
08-25 05:00|3371.25|3371.29|3363.33|3364.80
08-25 09:00|3364.83|3368.12|3359.51|3366.08
08-25 13:00|3366.06|3369.77|3363.00|3363.99
08-25 17:00|3363.99|3371.57|3361.95|3364.58
08-25 21:00|3364.56|3376.22|3362.11|3373.90
08-26 01:00|3373.92|3374.90|3364.17|3365.55
08-26 05:00|3365.83|3386.35|3351.37|3383.14
08-26 09:00|3383.09|3385.18|3369.85|3377.42
08-26 13:00|3377.42|3379.91|3367.15|3376.78
08-26 17:00|3376.79|3380.06|3367.27|3372.11
08-26 21:00|3372.10|3389.14|3370.39|3383.12
08-27 01:00|3383.14|3393.67|3380.32|3393.62
08-27 05:00|3394.10|3394.13|3388.82|3389.64
08-27 09:00|3389.65|3390.09|3373.86|3375.02
08-27 13:00|3375.05|3385.05|3373.51|3384.48
08-27 17:00|3384.48|3385.50|3373.86|3381.20
08-27 21:00|3381.24|3398.54|3375.45|3395.48
08-28 01:00|3395.48|3398.05|3392.18|3397.45
08-28 05:00|3398.31|3399.25|3391.09|3392.09
08-28 09:00|3392.05|3392.75|3384.37|3390.37
08-28 13:00|3390.38|3401.10|3387.79|3400.65
08-28 17:00|3400.72|3408.82|3393.88|3397.06
08-28 21:00|3397.07|3417.74|3394.09|3415.47
08-29 01:00|3415.39|3423.15|3414.51|3416.90
08-29 05:00|3416.67|3418.14|3412.86|3413.57
08-29 09:00|3413.56|3414.03|3407.27|3408.95
08-29 13:00|3409.04|3414.86|3406.60|3410.24
08-29 17:00|3410.39|3416.79|3404.16|3416.40
08-29 21:00|3416.35|3449.44|3413.49|3449.26
08-30 01:00|3449.14|3453.99|3440.94|3448.12
09-01 05:00|3444.29|3452.56|3442.55|3444.05
09-01 09:00|3444.10|3486.11|3437.04|3475.09
09-01 13:00|3475.07|3489.89|3467.57|3476.97
09-01 17:00|3476.97|3477.11|3466.18|3469.49
09-01 21:00|3469.41|3481.44|3468.75|3477.34
09-02 01:00|3477.33|3478.91|3476.02|3476.39
09-02 05:00|3474.73|3485.12|3474.06|3479.24
09-02 09:00|3479.22|3508.60|3476.71|3496.81
09-02 13:00|3496.78|3497.76|3470.04|3477.63
09-02 17:00|3477.61|3494.10|3474.10|3481.95
09-02 21:00|3481.98|3528.86|3478.14|3527.81
09-03 01:00|3527.83|3539.96|3521.85|3533.33
09-03 05:00|3530.61|3546.51|3526.35|3536.12
09-03 09:00|3536.15|3545.85|3529.36|3536.76
09-03 13:00|3536.81|3541.15|3526.63|3540.12
09-03 17:00|3540.08|3551.57|3532.22|3550.58
09-03 21:00|3550.47|3572.68|3549.26|3572.53
09-04 01:00|3572.62|3578.54|3558.89|3559.20
09-04 05:00|3559.97|3564.14|3551.91|3561.59
09-04 09:00|3561.57|3563.25|3511.22|3532.95
09-04 13:00|3533.00|3545.64|3524.29|3541.32
09-04 17:00|3541.26|3552.02|3536.56|3548.45
09-04 21:00|3548.40|3558.75|3535.01|3552.77
09-05 01:00|3552.51|3555.55|3542.54|3545.75
09-05 05:00|3543.92|3556.57|3540.14|3552.27
09-05 09:00|3552.27|3559.19|3545.92|3558.50
09-05 13:00|3558.51|3561.00|3544.70|3545.97
09-05 17:00|3545.98|3586.55|3545.89|3580.30
09-05 21:00|3581.06|3599.99|3573.05|3595.17
09-06 01:00|3595.10|3597.50|3586.16|3587.32
09-08 05:00|3583.72|3596.71|3583.72|3594.41
09-08 09:00|3594.30|3597.17|3579.47|3581.62
09-08 13:00|3581.59|3616.92|3581.19|3611.14
09-08 17:00|3611.14|3626.06|3608.59|3624.04
09-08 21:00|3624.19|3646.50|3620.33|3640.79
09-09 01:00|3640.81|3641.14|3631.81|3636.01
09-09 05:00|3634.80|3640.92|3628.14|3638.51
09-09 09:00|3638.52|3657.06|3635.98|3655.01
09-09 13:00|3654.83|3659.08|3636.79|3647.99
09-09 17:00|3648.11|3656.69|3643.76|3647.54
09-09 21:00|3647.56|3674.57|3626.73|3645.04
09-10 01:00|3644.91|3646.50|3625.84|3626.21
09-10 05:00|3625.04|3640.66|3621.44|3623.89
09-10 09:00|3623.89|3643.27|3620.28|3642.84
09-10 13:00|3642.83|3648.30|3639.74|3645.92
09-10 17:00|3645.92|3657.55|3640.33|3644.07
09-10 21:00|3644.02|3655.43|3638.39|3642.89
09-11 01:00|3642.86|3649.67|3635.27|3640.50
09-11 05:00|3642.71|3647.10|3637.99|3643.97
09-11 09:00|3643.99|3649.19|3629.75|3630.73
09-11 13:00|3630.74|3638.07|3622.71|3626.28
09-11 17:00|3626.27|3643.98|3613.13|3628.88
09-11 21:00|3628.90|3641.99|3618.30|3636.13
09-12 01:00|3636.24|3637.72|3630.30|3633.81
09-12 05:00|3634.55|3638.32|3630.46|3636.44
09-12 09:00|3636.44|3656.09|3636.43|3654.87
09-12 13:00|3654.86|3656.70|3639.56|3641.11
09-12 17:00|3641.02|3652.05|3637.63|3645.35
09-12 21:00|3645.35|3654.23|3641.85|3649.13
09-13 01:00|3649.14|3650.67|3641.35|3643.41
09-15 05:00|3644.67|3646.40|3632.02|3633.43
09-15 09:00|3633.32|3646.98|3626.51|3645.68
09-15 13:00|3645.57|3646.06|3633.65|3645.56
09-15 17:00|3645.53|3650.91|3635.71|3650.09
09-15 21:00|3650.10|3685.52|3646.81|3679.18
09-16 01:00|3679.16|3682.80|3675.81|3678.89
09-16 05:00|3680.72|3687.03|3676.18|3686.48
09-16 09:00|3686.46|3689.61|3674.45|3684.24
09-16 13:00|3684.14|3696.88|3680.11|3694.32
09-16 17:00|3694.32|3699.34|3686.29|3689.28
09-16 21:00|3689.30|3702.99|3678.75|3689.67
09-17 01:00|3689.70|3693.71|3686.30|3689.89
09-17 05:00|3689.58|3695.24|3689.58|3691.20
09-17 09:00|3691.13|3692.06|3674.30|3680.80
09-17 13:00|3680.83|3685.92|3662.57|3664.92
09-17 17:00|3664.88|3679.22|3659.84|3678.62
09-17 21:00|3678.68|3688.52|3672.81|3684.79
09-18 01:00|3684.83|3707.42|3646.25|3659.92
09-18 05:00|3661.25|3671.90|3654.88|3665.18
09-18 09:00|3665.18|3668.81|3651.89|3653.58
09-18 13:00|3653.72|3665.78|3633.88|3665.55
09-18 17:00|3665.53|3672.99|3662.78|3663.22
09-18 21:00|3663.22|3664.21|3627.77|3646.17
09-19 01:00|3646.16|3647.18|3640.43|3644.39
09-19 05:00|3643.29|3644.13|3636.18|3640.09
09-19 09:00|3640.09|3659.99|3632.18|3658.86
09-19 13:00|3658.87|3661.28|3643.42|3655.58
09-19 17:00|3655.69|3659.18|3644.54|3649.22
09-19 21:00|3649.24|3675.81|3643.51|3668.21
09-20 01:00|3668.24|3685.25|3668.00|3685.11
09-22 05:00|3684.78|3692.11|3683.66|3690.94
09-22 09:00|3690.92|3697.42|3685.51|3692.17
09-22 13:00|3692.19|3722.45|3691.97|3720.33
09-22 17:00|3720.38|3728.41|3712.21|3721.60
09-22 21:00|3721.62|3739.59|3713.64|3737.15
09-23 01:00|3737.14|3748.85|3737.14|3746.87
09-23 05:00|3745.46|3750.73|3738.24|3747.07
09-23 09:00|3747.12|3759.26|3736.45|3744.76
09-23 13:00|3744.77|3775.21|3743.19|3774.43
09-23 17:00|3774.42|3791.12|3774.07|3784.29
09-23 21:00|3784.10|3788.54|3765.18|3779.26
09-24 01:00|3779.29|3785.76|3751.96|3764.04
09-24 05:00|3766.03|3770.10|3758.94|3765.22
09-24 09:00|3765.23|3771.75|3750.57|3768.14
09-24 13:00|3768.16|3779.23|3767.08|3770.12
09-24 17:00|3770.13|3771.69|3759.57|3768.13
09-24 21:00|3768.00|3772.92|3732.33|3735.70
09-25 01:00|3735.65|3738.87|3717.39|3736.08
09-25 05:00|3738.94|3751.55|3738.94|3749.01
09-25 09:00|3748.99|3750.51|3729.68|3738.21
09-25 13:00|3738.01|3761.61|3734.06|3756.41
09-25 17:00|3756.42|3761.10|3730.61|3738.69
09-25 21:00|3738.70|3745.65|3722.09|3733.76
09-26 01:00|3733.74|3758.28|3732.15|3749.40
09-26 05:00|3748.66|3751.60|3737.96|3749.65
09-26 09:00|3749.67|3753.22|3734.45|3747.62
09-26 13:00|3747.59|3755.21|3739.13|3753.00
09-26 17:00|3752.99|3757.42|3742.88|3752.15
09-26 21:00|3752.28|3783.78|3751.18|3774.32
09-27 01:00|3774.24|3783.24|3760.63|3761.24
09-29 05:00|3760.57|3787.46|3760.57|3787.04
09-29 09:00|3787.03|3809.10|3768.04|3805.08
09-29 13:00|3805.09|3819.85|3801.17|3818.66
09-29 17:00|3818.65|3831.44|3806.35|3813.59
09-29 21:00|3813.77|3833.57|3809.22|3830.30
09-30 01:00|3830.48|3834.17|3822.61|3833.78
09-30 05:00|3830.94|3840.66|3825.59|3838.97
09-30 09:00|3838.98|3867.16|3838.08|3867.03
09-30 13:00|3867.01|3871.74|3807.49|3816.42
09-30 17:00|3816.42|3821.67|3793.10|3819.34
09-30 21:00|3819.43|3854.51|3811.67|3845.95
10-01 01:00|3846.01|3860.83|3839.72|3858.25
10-01 05:00|3857.44|3865.39|3854.79|3860.84
10-01 09:00|3860.24|3875.40|3855.51|3864.84
10-01 13:00|3865.02|3895.28|3853.28|3893.02
10-01 17:00|3893.03|3895.08|3864.50|3870.32
10-01 21:00|3870.36|3878.65|3856.02|3870.84
10-02 01:00|3870.86|3871.94|3854.99|3865.49
10-02 05:00|3869.01|3869.49|3855.97|3856.16
10-02 09:00|3856.14|3869.91|3852.87|3864.35
10-02 13:00|3864.33|3878.75|3861.67|3874.59
10-02 17:00|3874.56|3892.09|3873.29|3884.53
10-02 21:00|3884.53|3896.91|3819.08|3845.03
10-03 01:00|3844.92|3859.30|3840.59|3856.14
10-03 05:00|3857.48|3863.80|3852.00|3857.03
10-03 09:00|3857.02|3862.65|3838.00|3843.92
10-03 13:00|3843.94|3865.73|3843.86|3864.74
10-03 17:00|3864.87|3875.00|3854.65|3873.89
10-03 21:00|3874.26|3891.64|3866.44|3883.82
10-04 01:00|3883.84|3889.37|3876.65|3886.75
10-06 05:00|3887.05|3920.68|3884.24|3900.57
10-06 09:00|3900.67|3940.23|3899.61|3938.76
10-06 13:00|3938.72|3949.63|3922.39|3942.45
10-06 17:00|3942.46|3946.65|3926.21|3934.10
10-06 21:00|3934.46|3969.90|3927.29|3954.15
10-07 01:00|3954.22|3965.02|3951.24|3961.04
10-07 05:00|3958.39|3977.43|3958.39|3962.86
10-07 09:00|3962.85|3977.04|3955.65|3975.88
10-07 13:00|3975.71|3976.87|3940.64|3951.26
10-07 17:00|3951.39|3980.03|3951.08|3979.54
10-07 21:00|3979.42|3991.11|3961.88|3976.60
10-08 01:00|3976.64|3987.80|3974.06|3984.49
10-08 05:00|3985.08|3999.18|3983.52|3992.36
10-08 09:00|3992.28|4027.28|3984.28|4026.65
10-08 13:00|4026.46|4040.53|4021.14|4036.38
10-08 17:00|4036.39|4049.64|4030.69|4039.89
10-08 21:00|4039.75|4059.15|4026.22|4056.49
10-09 01:00|4056.50|4057.91|4032.15|4041.67
10-09 05:00|4040.39|4040.96|4001.41|4023.07
10-09 09:00|4023.06|4041.01|4002.45|4038.85
10-09 13:00|4038.62|4043.80|4022.51|4038.11
10-09 17:00|4038.08|4053.62|4033.37|4053.35
10-09 21:00|4053.43|4057.94|3964.03|3968.48
10-10 01:00|3969.13|3982.09|3944.49|3976.03
10-10 05:00|3979.47|3994.36|3958.49|3991.08
10-10 09:00|3991.11|3992.23|3946.65|3966.34
10-10 13:00|3966.22|3994.69|3952.51|3991.94
10-10 17:00|3992.03|4006.74|3980.02|3985.68
10-10 21:00|3985.66|4022.89|3970.62|3983.50
10-11 01:00|3982.69|4021.41|3975.16|4018.46
10-13 05:00|4012.06|4059.82|4007.39|4043.99
10-13 09:00|4043.82|4059.43|4035.98|4056.33
10-13 13:00|4056.34|4079.15|4055.31|4077.67
10-13 17:00|4077.70|4086.04|4070.28|4079.68
10-13 21:00|4079.94|4116.90|4078.39|4105.75
10-14 01:00|4105.75|4115.27|4090.89|4110.60
10-14 05:00|4110.64|4131.94|4106.50|4124.63
10-14 09:00|4124.50|4170.04|4123.22|4168.07
10-14 13:00|4168.15|4179.72|4090.50|4143.85
10-14 17:00|4143.82|4144.20|4103.58|4106.43
10-14 21:00|4106.51|4155.19|4097.64|4140.23
10-15 01:00|4139.72|4153.01|4134.37|4142.15
10-15 05:00|4143.01|4169.71|4140.75|4162.50
10-15 09:00|4162.27|4191.00|4162.10|4179.76
10-15 13:00|4179.73|4218.32|4176.52|4208.07
10-15 17:00|4208.15|4212.17|4164.04|4190.64
10-15 21:00|4190.51|4212.41|4179.78|4198.92
10-16 01:00|4199.09|4213.50|4182.53|4208.27
10-16 05:00|4209.54|4227.41|4199.93|4210.70
10-16 09:00|4210.65|4242.13|4210.65|4233.50
10-16 13:00|4233.68|4235.92|4203.61|4232.98
10-16 17:00|4233.00|4251.11|4221.97|4236.04
10-16 21:00|4236.07|4292.08|4234.98|4282.73
10-17 01:00|4282.88|4330.75|4273.56|4326.25
10-17 05:00|4335.41|4379.22|4332.54|4358.32
10-17 09:00|4357.79|4377.04|4278.84|4376.33
10-17 13:00|4376.29|4378.67|4312.04|4347.85
10-17 17:00|4347.80|4348.50|4283.43|4314.59
10-17 21:00|4314.36|4317.78|4200.69|4204.92
10-18 01:00|4205.41|4250.58|4186.44|4246.83
10-20 05:00|4243.50|4274.08|4218.95|4250.07
10-20 09:00|4249.83|4271.05|4229.12|4266.35
10-20 13:00|4265.93|4266.85|4221.23|4258.62
10-20 17:00|4258.80|4327.08|4245.68|4323.49
10-20 21:00|4323.98|4355.66|4292.60|4347.88
10-21 01:00|4347.93|4381.38|4337.29|4356.45
10-21 05:00|4358.70|4375.26|4356.25|4368.84
10-21 09:00|4368.81|4372.29|4332.43|4341.91
10-21 13:00|4341.88|4344.25|4244.23|4273.97
10-21 17:00|4273.62|4277.99|4205.96|4211.16
10-21 21:00|4211.25|4225.48|4081.61|4113.40
10-22 01:00|4113.45|4131.04|4094.03|4124.93
10-22 05:00|4125.52|4132.28|4004.28|4074.82
10-22 09:00|4074.81|4143.40|4064.51|4128.41
10-22 13:00|4128.52|4161.50|4056.36|4070.47
10-22 17:00|4070.40|4101.54|4015.04|4033.85
10-22 21:00|4033.94|4084.98|4011.34|4059.27
10-23 01:00|4059.24|4113.73|4044.07|4098.23
10-23 05:00|4104.99|4115.88|4066.18|4081.76
10-23 09:00|4081.97|4100.66|4071.82|4089.49
10-23 13:00|4089.70|4137.87|4083.90|4116.25
10-23 17:00|4116.25|4129.25|4099.98|4127.17
10-23 21:00|4126.95|4154.89|4125.68|4132.91
10-24 01:00|4132.74|4143.48|4107.30|4126.00
10-24 05:00|4128.98|4133.70|4105.74|4132.55
10-24 09:00|4132.54|4144.39|4102.79|4111.53
10-24 13:00|4111.78|4117.99|4047.35|4065.13
10-24 17:00|4065.09|4092.87|4044.19|4082.12
10-24 21:00|4082.18|4138.67|4079.19|4129.16
10-25 01:00|4129.36|4134.43|4096.54|4112.84
10-27 05:00|4076.86|4109.12|4058.15|4081.42
10-27 09:00|4081.34|4097.70|4053.46|4068.73
10-27 13:00|4068.83|4084.83|4022.83|4043.14
10-27 17:00|4043.01|4050.10|4015.59|4045.89
10-27 21:00|4045.90|4050.27|3971.27|3999.24
10-28 01:00|3999.38|4010.29|3978.99|3981.35
10-28 05:00|3980.96|4009.59|3973.12|4006.76
10-28 09:00|4006.75|4019.69|3963.46|3973.31
10-28 13:00|3974.13|3980.24|3896.32|3897.21
10-28 17:00|3897.06|3930.85|3886.62|3912.88
10-28 21:00|3912.98|3969.65|3912.50|3958.60
10-29 01:00|3958.27|3970.41|3945.11|3952.47
10-29 05:00|3955.53|3982.43|3915.66|3975.11
10-29 09:00|3975.32|3979.50|3944.04|3951.94
10-29 13:00|3952.05|4018.46|3950.95|4016.71
10-29 17:00|4016.71|4030.32|4013.17|4025.40
10-29 21:00|4025.62|4025.62|3989.50|3992.74
10-30 01:00|3992.44|4007.02|3927.90|3930.47
10-30 05:00|3926.48|3964.38|3917.11|3950.16
10-30 09:00|3950.85|3982.47|3915.33|3972.50
10-30 13:00|3972.59|3978.43|3947.00|3976.48
10-30 17:00|3976.37|4011.80|3961.07|3961.38
10-30 21:00|3961.26|4014.82|3960.30|4001.58
10-31 01:00|4001.61|4027.14|3994.70|4024.17
10-31 05:00|4022.54|4046.20|4015.98|4025.14
10-31 09:00|4025.15|4039.28|3988.94|4005.75
10-31 13:00|4005.51|4026.71|3994.02|4010.41
10-31 17:00|4010.56|4036.26|3998.42|4023.16
10-31 21:00|4023.14|4035.40|3972.24|3980.82
11-01 01:00|3980.85|4009.94|3980.30|4003.18
11-03 06:00|3983.73|4001.85|3962.52|3995.87
11-03 10:00|3995.74|4018.53|3990.23|4014.02
11-03 14:00|4014.07|4028.05|3992.99|4000.45
11-03 18:00|4000.57|4020.38|3994.32|4015.99
11-03 22:00|4015.97|4030.55|3995.24|4006.25
11-04 02:00|4006.33|4014.98|3995.22|4001.20
11-04 06:00|4002.42|4005.74|3978.39|3987.22
11-04 10:00|3987.23|3999.16|3972.41|3973.01
11-04 14:00|3973.00|4000.82|3966.61|3991.20
11-04 18:00|3991.23|4000.14|3971.68|3975.73
11-04 22:00|3975.67|3977.65|3928.52|3954.97
11-05 02:00|3954.70|3956.76|3930.32|3931.74
11-05 06:00|3933.71|3949.44|3929.71|3936.98
11-05 10:00|3936.96|3978.65|3935.53|3964.81
11-05 14:00|3964.80|3987.19|3961.74|3971.94
11-05 18:00|3971.91|3979.49|3955.89|3976.03
11-05 22:00|3976.04|3990.48|3963.92|3982.02
11-06 02:00|3982.04|3990.21|3977.76|3979.19
11-06 06:00|3977.21|3979.85|3964.48|3976.73
11-06 10:00|3976.71|3990.83|3974.13|3987.60
11-06 14:00|3987.67|4016.74|3982.38|4010.77
11-06 18:00|4010.75|4019.63|4002.92|4012.19
11-06 22:00|4012.29|4013.68|3965.82|3986.12
11-07 02:00|3986.13|3995.29|3976.54|3976.79
11-07 06:00|3975.12|4002.78|3974.85|4001.65
11-07 10:00|4001.70|4003.30|3985.56|3995.15
11-07 14:00|3995.14|4014.12|3992.18|4006.60
11-07 18:00|4006.61|4011.98|3991.45|3997.72
11-07 22:00|3997.63|4027.48|3983.87|4005.47
11-08 02:00|4005.45|4009.09|3994.54|4001.15
11-10 06:00|3999.21|4053.16|3999.11|4044.31
11-10 10:00|4044.29|4069.98|4037.76|4069.44
11-10 14:00|4069.44|4086.45|4066.99|4076.68
11-10 18:00|4076.69|4106.03|4075.62|4091.81
11-10 22:00|4091.64|4102.59|4074.15|4102.49
11-11 02:00|4102.47|4116.67|4101.51|4115.96
11-11 06:00|4116.61|4141.03|4115.29|4136.33
11-11 10:00|4136.40|4149.00|4124.53|4130.89
11-11 14:00|4130.99|4145.92|4124.79|4141.82
11-11 18:00|4141.85|4146.75|4133.13|4142.68
11-11 22:00|4142.63|4143.21|4096.95|4114.42
11-12 02:00|4114.45|4131.88|4106.56|4126.97
11-12 06:00|4129.54|4145.53|4126.15|4131.60
11-12 10:00|4131.64|4135.53|4098.71|4104.58
11-12 14:00|4104.55|4133.67|4103.05|4124.74
11-12 18:00|4124.76|4139.51|4117.81|4126.96
11-12 22:00|4127.01|4206.59|4124.98|4199.25
11-13 02:00|4199.52|4211.77|4190.55|4195.61
11-13 06:00|4203.15|4209.25|4179.80|4192.28
11-13 10:00|4192.26|4219.56|4183.54|4212.12
11-13 14:00|4212.06|4239.53|4203.17|4233.04
11-13 18:00|4233.13|4245.12|4219.06|4231.90
11-13 22:00|4231.91|4232.46|4184.41|4201.64
11-14 02:00|4201.71|4203.24|4145.33|4171.32
11-14 06:00|4172.25|4194.05|4171.87|4190.03
11-14 10:00|4190.07|4211.27|4184.04|4189.83
11-14 14:00|4189.17|4193.45|4158.83|4169.21
11-14 18:00|4169.18|4171.06|4040.96|4055.90
11-14 22:00|4055.91|4111.14|4032.27|4099.82
11-15 02:00|4099.93|4103.70|4075.41|4084.72
11-17 06:00|4082.52|4106.61|4070.32|4091.25
11-17 10:00|4091.26|4093.71|4049.64|4058.26
11-17 14:00|4058.13|4095.89|4054.67|4082.23
11-17 18:00|4082.16|4092.29|4060.67|4065.25
11-17 22:00|4064.55|4082.08|4052.27|4073.32
11-18 02:00|4073.46|4076.02|4006.91|4045.52
11-18 06:00|4051.34|4055.22|4022.35|4024.86
11-18 10:00|4024.50|4035.83|4004.95|4018.99
11-18 14:00|4018.98|4047.29|3997.70|4040.08
11-18 18:00|4039.76|4070.28|4029.00|4065.13
11-18 22:00|4065.22|4081.99|4040.07|4071.40
11-19 02:00|4071.33|4082.22|4063.09|4067.63
11-19 06:00|4068.81|4078.27|4056.57|4059.14
11-19 10:00|4059.01|4097.40|4055.57|4095.37
11-19 14:00|4095.43|4116.02|4078.19|4113.47
11-19 18:00|4113.52|4119.88|4100.68|4110.54
11-19 22:00|4110.62|4132.81|4055.67|4078.95
11-20 02:00|4078.95|4091.28|4065.64|4077.97
11-20 06:00|4080.02|4110.06|4078.81|4081.55
11-20 10:00|4081.38|4085.60|4041.34|4066.70
11-20 14:00|4066.70|4077.54|4038.76|4064.19
11-20 18:00|4064.57|4096.33|4050.97|4080.38
11-20 22:00|4080.19|4107.19|4043.65|4066.17
11-21 02:00|4066.13|4087.15|4056.22|4077.26
11-21 06:00|4074.60|4088.66|4060.47|4068.61
11-21 10:00|4068.59|4079.74|4039.88|4058.40
11-21 14:00|4058.40|4064.96|4022.39|4050.50
11-21 18:00|4050.57|4081.15|4030.94|4079.49
11-21 22:00|4079.48|4101.16|4055.20|4085.45
11-22 02:00|4085.44|4092.21|4054.50|4065.80
11-24 06:00|4068.96|4077.74|4042.63|4044.35
11-24 10:00|4044.06|4061.21|4039.91|4046.32
11-24 14:00|4046.33|4074.01|4045.49|4071.65
11-24 18:00|4071.72|4085.96|4062.95|4077.90
11-24 22:00|4077.80|4100.53|4068.42|4093.22
11-25 02:00|4092.94|4139.99|4087.96|4134.78
11-25 06:00|4133.73|4144.34|4122.77|4134.80
11-25 10:00|4134.71|4155.91|4132.88|4150.76
11-25 14:00|4151.17|4152.07|4109.49|4128.35
11-25 18:00|4128.49|4150.83|4115.62|4147.91
11-25 22:00|4147.77|4159.25|4110.92|4146.03
11-26 02:00|4146.00|4150.68|4127.55|4130.59
11-26 06:00|4132.59|4152.98|4129.66|4148.35
11-26 10:00|4148.29|4169.36|4147.35|4162.45
11-26 14:00|4162.28|4168.52|4146.93|4162.66
11-26 18:00|4162.69|4173.45|4148.85|4153.40
11-26 22:00|4153.48|4169.77|4136.84|4167.23
11-27 02:00|4167.29|4171.66|4158.05|4163.91
11-27 06:00|4165.09|4168.78|4148.53|4154.29
11-27 10:00|4154.29|4156.32|4142.53|4147.05
11-27 14:00|4147.09|4167.22|4146.86|4158.65
11-27 18:00|4158.71|4162.48|4149.23|4154.81
11-27 22:00|4154.95|4161.77|4151.31|4157.84
11-28 02:00|4157.90|4160.43|4155.70|4157.35
11-28 06:00|4159.71|4193.15|4158.22|4191.14
11-28 10:00|4190.98|4192.27|4166.68|4182.64
11-28 14:00|4182.49|4188.81|4152.58|4165.80
11-28 18:00|4166.04|4183.03|4160.22|4182.45
11-28 22:00|4182.48|4216.86|4182.40|4216.76
11-29 02:00|4216.85|4226.82|4210.95|4219.29
12-01 06:00|4229.15|4256.06|4205.56|4255.45
12-01 10:00|4255.52|4256.40|4215.18|4229.54
12-01 14:00|4229.59|4253.62|4226.15|4250.11
12-01 18:00|4250.13|4264.59|4244.30|4247.43
12-01 22:00|4247.46|4249.30|4219.30|4232.28
12-02 02:00|4232.62|4244.55|4229.37|4232.16
12-02 06:00|4228.59|4236.00|4198.85|4219.43
12-02 10:00|4219.48|4226.24|4213.83|4225.02
12-02 14:00|4225.01|4226.31|4180.97|4192.04
12-02 18:00|4192.00|4215.16|4182.10|4212.53
12-02 22:00|4212.48|4230.55|4163.42|4193.74
12-03 02:00|4193.52|4212.38|4183.34|4205.42
12-03 06:00|4205.93|4221.10|4202.30|4214.41
12-03 10:00|4214.41|4228.86|4203.67|4207.89
12-03 14:00|4207.72|4211.83|4197.00|4202.06
12-03 18:00|4202.07|4238.34|4194.63|4237.17
12-03 22:00|4237.75|4241.49|4195.93|4211.06
12-04 02:00|4211.41|4212.80|4195.10|4203.08
12-04 06:00|4204.52|4216.81|4202.60|4209.29
12-04 10:00|4209.30|4209.34|4175.07|4181.20
12-04 14:00|4181.19|4202.33|4178.59|4199.79
12-04 18:00|4199.79|4206.58|4185.48|4198.16
12-04 22:00|4198.16|4219.29|4191.51|4216.43
12-05 02:00|4216.35|4217.53|4199.44|4208.59
12-05 06:00|4207.10|4210.53|4194.71|4202.92
12-05 10:00|4202.92|4221.17|4196.68|4220.45
