XAUUSD M5 | 1999 bars | 2026-04-08 01:51 BJT
时间(BJT)|开|高|低|收
04-01 11:05|4684.59|4688.30|4684.03|4687.16
04-01 11:10|4686.92|4692.72|4685.91|4689.31
04-01 11:15|4689.26|4693.92|4686.98|4690.11
04-01 11:20|4690.35|4691.19|4688.37|4689.54
04-01 11:25|4689.52|4691.56|4684.37|4687.18
04-01 11:30|4687.10|4688.38|4684.50|4687.64
04-01 11:35|4687.61|4688.79|4685.36|4687.79
04-01 11:40|4687.77|4687.77|4683.00|4686.83
04-01 11:45|4686.82|4688.72|4684.25|4684.29
04-01 11:50|4684.27|4685.05|4681.27|4683.13
04-01 11:55|4683.14|4686.26|4679.55|4681.75
04-01 12:00|4681.99|4682.03|4675.35|4676.50
04-01 12:05|4676.49|4680.36|4674.63|4674.78
04-01 12:10|4674.78|4675.65|4672.92|4673.67
04-01 12:15|4673.91|4674.06|4666.90|4668.95
04-01 12:20|4668.93|4672.96|4668.50|4672.49
04-01 12:25|4672.50|4673.44|4671.06|4672.44
04-01 12:30|4672.45|4674.72|4671.41|4672.05
04-01 12:35|4672.04|4675.86|4669.20|4675.50
04-01 12:40|4675.49|4677.10|4674.65|4676.64
04-01 12:45|4676.77|4678.68|4676.01|4677.70
04-01 12:50|4677.66|4681.67|4676.82|4676.82
04-01 12:55|4676.73|4677.28|4672.97|4676.19
04-01 13:00|4676.23|4678.65|4674.75|4675.89
04-01 13:05|4675.91|4680.92|4675.50|4680.92
04-01 13:10|4680.66|4684.78|4679.89|4682.68
04-01 13:15|4682.97|4688.30|4682.13|4685.65
04-01 13:20|4685.63|4686.56|4680.36|4684.15
04-01 13:25|4684.18|4690.01|4682.13|4686.40
04-01 13:30|4687.23|4695.08|4687.23|4693.35
04-01 13:35|4693.41|4700.73|4691.99|4700.50
04-01 13:40|4700.70|4703.54|4699.03|4702.28
04-01 13:45|4702.29|4703.35|4695.67|4699.44
04-01 13:50|4699.34|4699.39|4694.45|4695.40
04-01 13:55|4695.38|4695.74|4683.90|4684.12
04-01 14:00|4684.17|4689.55|4682.61|4685.19
04-01 14:05|4685.18|4687.61|4683.83|4686.42
04-01 14:10|4686.41|4697.45|4686.41|4697.16
04-01 14:15|4697.42|4699.31|4692.86|4695.97
04-01 14:20|4695.98|4709.42|4695.74|4709.40
04-01 14:25|4709.27|4711.43|4705.00|4709.44
04-01 14:30|4709.40|4712.76|4707.59|4709.00
04-01 14:35|4708.82|4708.83|4702.48|4702.48
04-01 14:40|4702.47|4708.98|4702.23|4708.61
04-01 14:45|4708.74|4727.57|4708.52|4723.97
04-01 14:50|4724.03|4728.14|4720.33|4726.89
04-01 14:55|4727.20|4733.16|4726.41|4730.51
04-01 15:00|4730.46|4732.79|4720.38|4722.64
04-01 15:05|4722.63|4723.44|4714.24|4720.89
04-01 15:10|4720.90|4721.55|4714.47|4715.27
04-01 15:15|4715.25|4716.91|4713.00|4716.43
04-01 15:20|4716.26|4725.63|4715.51|4719.88
04-01 15:25|4719.78|4724.09|4718.21|4723.34
04-01 15:30|4723.33|4735.94|4722.10|4731.35
04-01 15:35|4731.45|4747.77|4730.73|4741.98
04-01 15:40|4741.70|4741.70|4730.70|4730.80
04-01 15:45|4730.50|4732.89|4719.91|4722.38
04-01 15:50|4722.39|4724.90|4710.50|4713.44
04-01 15:55|4713.41|4716.30|4709.52|4713.12
04-01 16:00|4712.93|4726.49|4710.58|4721.49
04-01 16:05|4721.58|4725.50|4717.17|4719.94
04-01 16:10|4719.97|4720.86|4715.61|4719.03
04-01 16:15|4719.11|4728.12|4717.07|4727.27
04-01 16:20|4726.97|4731.14|4725.37|4728.34
04-01 16:25|4728.57|4735.80|4727.94|4730.56
04-01 16:30|4730.49|4734.76|4726.34|4732.85
04-01 16:35|4732.87|4740.15|4730.89|4738.08
04-01 16:40|4738.09|4738.37|4730.72|4731.82
04-01 16:45|4731.62|4732.15|4728.97|4731.47
04-01 16:50|4731.48|4732.65|4727.76|4730.06
04-01 16:55|4730.07|4730.79|4726.55|4728.75
04-01 17:00|4728.79|4730.31|4725.02|4726.37
04-01 17:05|4726.27|4727.49|4720.10|4720.30
04-01 17:10|4720.31|4721.90|4717.88|4718.18
04-01 17:15|4718.32|4719.52|4715.36|4717.05
04-01 17:20|4717.28|4721.33|4713.95|4720.86
04-01 17:25|4720.92|4723.81|4718.32|4719.38
04-01 17:30|4719.26|4722.24|4713.13|4714.03
04-01 17:35|4714.05|4722.89|4714.05|4718.56
04-01 17:40|4718.55|4722.74|4718.05|4719.05
04-01 17:45|4719.17|4727.44|4719.12|4726.56
04-01 17:50|4726.54|4727.90|4722.43|4723.08
04-01 17:55|4723.72|4725.21|4719.15|4723.32
04-01 18:00|4723.34|4724.66|4718.76|4719.11
04-01 18:05|4719.08|4721.60|4717.68|4718.39
04-01 18:10|4718.32|4719.59|4715.48|4715.61
04-01 18:15|4715.72|4721.25|4715.35|4720.07
04-01 18:20|4720.08|4729.27|4719.66|4725.11
04-01 18:25|4725.09|4728.91|4722.30|4728.43
04-01 18:30|4728.47|4732.05|4726.21|4727.15
04-01 18:35|4727.16|4731.95|4726.35|4730.08
04-01 18:40|4730.04|4736.27|4730.00|4734.96
04-01 18:45|4735.08|4738.81|4734.70|4737.13
04-01 18:50|4736.98|4737.25|4728.39|4732.14
04-01 18:55|4732.15|4732.20|4728.12|4731.20
04-01 19:00|4731.19|4738.27|4728.20|4737.66
04-01 19:05|4737.63|4740.03|4736.20|4739.84
04-01 19:10|4739.83|4740.02|4734.46|4736.92
04-01 19:15|4737.15|4744.18|4736.52|4743.62
04-01 19:20|4743.66|4744.50|4736.92|4740.18
04-01 19:25|4740.24|4746.36|4740.17|4745.04
04-01 19:30|4745.24|4750.42|4744.83|4746.25
04-01 19:35|4746.27|4758.51|4745.93|4756.72
04-01 19:40|4756.71|4763.05|4755.30|4760.61
04-01 19:45|4759.83|4760.82|4753.19|4758.53
04-01 19:50|4758.11|4761.43|4756.57|4759.60
04-01 19:55|4759.74|4760.03|4752.35|4752.35
04-01 20:00|4752.32|4753.60|4747.28|4748.00
04-01 20:05|4748.07|4749.32|4739.41|4743.20
04-01 20:10|4743.29|4745.40|4741.62|4743.59
04-01 20:15|4743.42|4745.52|4736.15|4739.18
04-01 20:20|4739.71|4742.04|4730.68|4732.55
04-01 20:25|4732.54|4736.62|4724.47|4735.60
04-01 20:30|4735.14|4745.65|4731.95|4744.79
04-01 20:35|4744.76|4749.08|4734.02|4735.13
04-01 20:40|4736.03|4752.95|4733.29|4747.95
04-01 20:45|4747.97|4753.14|4731.62|4734.00
04-01 20:50|4734.15|4737.07|4726.73|4731.51
04-01 20:55|4731.60|4733.37|4724.29|4724.67
04-01 21:00|4724.95|4726.14|4715.99|4720.54
04-01 21:05|4720.57|4729.47|4718.15|4728.85
04-01 21:10|4728.90|4733.69|4728.67|4731.51
04-01 21:15|4731.04|4740.42|4730.70|4739.21
04-01 21:20|4739.16|4739.56|4730.80|4738.24
04-01 21:25|4738.30|4742.30|4735.68|4736.19
04-01 21:30|4736.62|4741.67|4730.94|4738.90
04-01 21:35|4738.84|4749.71|4737.68|4746.11
04-01 21:40|4746.06|4749.26|4735.28|4743.30
04-01 21:45|4743.31|4747.29|4738.39|4743.31
04-01 21:50|4743.32|4748.61|4733.75|4741.49
04-01 21:55|4741.50|4741.50|4734.05|4738.07
04-01 22:00|4734.97|4744.14|4724.21|4744.14
04-01 22:05|4744.36|4746.91|4736.65|4742.39
04-01 22:10|4742.53|4746.91|4737.26|4744.24
04-01 22:15|4744.42|4748.57|4740.81|4747.22
04-01 22:20|4747.23|4754.93|4736.99|4739.50
04-01 22:25|4739.81|4742.58|4730.42|4742.13
04-01 22:30|4742.14|4745.44|4739.40|4743.72
04-01 22:35|4743.68|4752.99|4734.90|4749.97
04-01 22:40|4750.06|4756.46|4743.86|4754.18
04-01 22:45|4754.25|4759.83|4752.64|4759.02
04-01 22:50|4759.01|4768.42|4756.18|4767.79
04-01 22:55|4767.81|4768.86|4759.44|4760.88
04-01 23:00|4760.85|4770.32|4758.40|4766.75
04-01 23:05|4766.77|4773.72|4766.08|4773.11
04-01 23:10|4773.09|4774.97|4762.52|4764.62
04-01 23:15|4764.76|4770.66|4762.61|4770.66
04-01 23:20|4770.64|4776.46|4768.29|4770.02
04-01 23:25|4770.26|4773.75|4768.28|4773.08
04-01 23:30|4773.75|4780.20|4769.82|4779.63
04-01 23:35|4779.66|4783.73|4779.08|4781.64
04-01 23:40|4781.67|4786.79|4779.60|4785.47
04-01 23:45|4785.53|4787.22|4783.12|4784.65
04-01 23:50|4784.60|4788.32|4784.07|4785.70
04-01 23:55|4785.70|4787.44|4782.35|4786.63
04-02 00:00|4786.64|4790.69|4782.85|4785.75
04-02 00:05|4785.80|4788.00|4781.96|4785.28
04-02 00:10|4785.24|4785.36|4774.45|4775.06
04-02 00:15|4775.11|4782.03|4774.77|4781.87
04-02 00:20|4782.30|4783.52|4779.53|4779.81
04-02 00:25|4779.79|4780.01|4774.71|4776.44
04-02 00:30|4776.56|4783.36|4775.17|4782.54
04-02 00:35|4782.21|4784.82|4780.49|4781.03
04-02 00:40|4780.91|4784.40|4780.60|4784.35
04-02 00:45|4784.33|4785.03|4783.02|4784.02
04-02 00:50|4784.03|4784.91|4781.72|4783.80
04-02 00:55|4783.67|4788.70|4782.84|4787.10
04-02 01:00|4787.06|4791.89|4786.54|4789.00
04-02 01:05|4788.97|4793.00|4788.57|4790.88
04-02 01:10|4791.00|4791.52|4788.14|4788.45
04-02 01:15|4788.52|4789.30|4782.25|4785.57
04-02 01:20|4785.74|4788.20|4784.08|4787.56
04-02 01:25|4787.56|4789.47|4784.33|4785.10
04-02 01:30|4785.22|4786.05|4779.55|4779.80
04-02 01:35|4779.91|4782.94|4775.69|4782.66
04-02 01:40|4782.67|4784.82|4781.71|4782.07
04-02 01:45|4782.15|4783.43|4779.17|4780.32
04-02 01:50|4780.03|4781.56|4778.08|4779.66
04-02 01:55|4779.72|4780.22|4773.90|4774.24
04-02 02:00|4774.25|4775.35|4759.47|4764.52
04-02 02:05|4764.54|4773.41|4763.90|4766.99
04-02 02:10|4767.30|4772.94|4767.03|4771.23
04-02 02:15|4771.20|4771.67|4759.56|4762.38
04-02 02:20|4762.37|4764.53|4753.37|4755.51
04-02 02:25|4755.90|4759.85|4753.78|4753.89
04-02 02:30|4753.96|4761.33|4753.96|4756.67
04-02 02:35|4755.93|4756.00|4742.20|4749.15
04-02 02:40|4749.16|4766.00|4748.28|4756.52
04-02 02:45|4756.95|4758.50|4752.30|4756.35
04-02 02:50|4756.31|4757.60|4751.56|4755.08
04-02 02:55|4755.01|4756.21|4751.79|4753.11
04-02 03:00|4753.14|4758.30|4751.03|4757.95
04-02 03:05|4757.97|4765.29|4757.87|4758.31
04-02 03:10|4758.18|4760.46|4756.01|4759.51
04-02 03:15|4759.56|4762.17|4758.54|4760.80
04-02 03:20|4760.81|4762.96|4758.65|4760.84
04-02 03:25|4760.55|4769.35|4760.43|4765.65
04-02 03:30|4765.63|4767.53|4763.17|4767.12
04-02 03:35|4767.14|4775.51|4766.86|4774.91
04-02 03:40|4774.95|4778.30|4768.87|4769.50
04-02 03:45|4769.31|4770.32|4765.82|4767.97
04-02 03:50|4768.10|4768.68|4758.02|4765.45
04-02 03:55|4765.53|4771.27|4764.47|4766.27
04-02 04:00|4766.22|4769.51|4762.52|4765.35
04-02 04:05|4765.35|4767.90|4763.73|4767.85
04-02 04:10|4767.96|4769.66|4767.24|4768.66
04-02 04:15|4768.68|4771.16|4768.65|4770.97
04-02 04:20|4771.04|4771.09|4762.97|4762.97
04-02 04:25|4762.95|4765.29|4760.90|4762.00
04-02 04:30|4762.01|4763.82|4757.97|4760.02
04-02 04:35|4759.85|4762.67|4757.65|4758.41
04-02 04:40|4758.42|4760.84|4754.27|4760.07
04-02 04:45|4759.50|4763.60|4758.90|4762.67
04-02 04:50|4762.82|4762.92|4757.05|4757.50
04-02 04:55|4757.54|4758.94|4756.50|4758.08
04-02 06:00|4759.25|4760.81|4756.18|4759.46
04-02 06:05|4758.90|4762.21|4751.85|4756.86
04-02 06:10|4757.00|4759.93|4755.69|4759.15
04-02 06:15|4759.14|4763.33|4758.44|4762.28
04-02 06:20|4762.24|4768.81|4759.53|4766.29
04-02 06:25|4766.42|4774.88|4766.01|4772.94
04-02 06:30|4772.91|4777.93|4771.37|4776.87
04-02 06:35|4776.85|4781.61|4774.03|4774.24
04-02 06:40|4774.28|4779.61|4770.66|4775.84
04-02 06:45|4775.82|4780.70|4775.72|4780.32
04-02 06:50|4780.28|4782.46|4774.96|4779.33
04-02 06:55|4778.97|4779.73|4775.08|4776.31
04-02 07:00|4776.46|4778.91|4773.51|4778.46
04-02 07:05|4778.54|4789.08|4778.54|4787.41
04-02 07:10|4787.28|4791.57|4787.28|4791.33
04-02 07:15|4791.34|4798.90|4788.58|4795.89
04-02 07:20|4795.80|4798.17|4791.63|4792.99
04-02 07:25|4793.00|4796.52|4792.25|4794.78
04-02 07:30|4795.02|4800.26|4791.58|4793.28
04-02 07:35|4793.27|4793.67|4788.56|4792.05
04-02 07:40|4792.06|4793.82|4789.44|4789.71
04-02 07:45|4789.71|4789.90|4780.44|4784.03
04-02 07:50|4784.00|4785.98|4778.02|4785.67
04-02 07:55|4785.66|4786.24|4782.42|4783.99
04-02 08:00|4784.03|4784.03|4775.08|4781.60
04-02 08:05|4781.47|4791.31|4780.73|4790.20
04-02 08:10|4790.42|4793.41|4789.09|4792.70
04-02 08:15|4792.73|4798.71|4790.84|4795.81
04-02 08:20|4795.63|4797.60|4791.20|4794.43
04-02 08:25|4794.28|4794.59|4788.33|4789.82
04-02 08:30|4789.59|4791.43|4785.30|4790.30
04-02 08:35|4790.23|4791.58|4784.47|4791.54
04-02 08:40|4791.63|4795.99|4786.55|4787.47
04-02 08:45|4787.48|4791.98|4783.91|4787.76
04-02 08:50|4787.66|4789.66|4785.38|4787.89
04-02 08:55|4787.89|4788.91|4783.52|4784.51
04-02 09:00|4784.22|4786.50|4734.10|4744.15
04-02 09:05|4743.49|4748.84|4724.49|4746.96
04-02 09:10|4747.20|4764.76|4745.24|4750.66
04-02 09:15|4750.68|4752.62|4723.99|4726.84
04-02 09:20|4727.59|4734.47|4711.25|4714.35
04-02 09:25|4713.75|4715.99|4687.03|4697.24
04-02 09:30|4696.95|4699.58|4650.45|4682.32
04-02 09:35|4680.41|4697.82|4674.48|4697.70
04-02 09:40|4697.66|4708.54|4689.53|4689.87
04-02 09:45|4689.90|4700.02|4685.24|4697.15
04-02 09:50|4696.57|4711.86|4693.28|4701.00
04-02 09:55|4701.00|4705.13|4690.13|4696.75
04-02 10:00|4696.34|4698.79|4688.83|4697.72
04-02 10:05|4698.19|4704.32|4688.90|4690.56
04-02 10:10|4690.80|4696.14|4678.39|4689.02
04-02 10:15|4689.07|4702.88|4688.15|4690.82
04-02 10:20|4690.81|4699.92|4688.55|4698.06
04-02 10:25|4698.29|4699.33|4688.28|4689.92
04-02 10:30|4689.38|4691.04|4666.48|4670.08
04-02 10:35|4670.13|4670.66|4655.90|4659.80
04-02 10:40|4660.28|4682.07|4659.81|4675.85
04-02 10:45|4675.81|4685.62|4675.09|4676.38
04-02 10:50|4676.37|4680.90|4673.34|4680.01
04-02 10:55|4680.05|4689.57|4677.13|4686.68
04-02 11:00|4686.73|4686.81|4678.84|4679.48
04-02 11:05|4679.34|4685.19|4677.64|4681.96
04-02 11:10|4682.20|4691.50|4680.30|4690.16
04-02 11:15|4689.92|4694.75|4688.09|4691.08
04-02 11:20|4691.08|4698.40|4688.13|4697.78
04-02 11:25|4697.63|4699.42|4691.47|4691.88
04-02 11:30|4691.62|4692.85|4686.40|4692.00
04-02 11:35|4691.98|4692.50|4685.23|4686.75
04-02 11:40|4686.30|4690.14|4683.30|4685.85
04-02 11:45|4685.76|4687.55|4678.17|4678.19
04-02 11:50|4678.15|4680.87|4675.81|4677.76
04-02 11:55|4677.78|4680.25|4675.63|4676.36
04-02 12:00|4676.36|4681.44|4675.36|4677.12
04-02 12:05|4677.14|4677.14|4664.52|4670.88
04-02 12:10|4670.92|4672.14|4665.93|4668.79
04-02 12:15|4668.42|4672.39|4667.38|4668.09
04-02 12:20|4668.10|4668.10|4662.13|4665.99
04-02 12:25|4666.21|4672.10|4664.32|4666.27
04-02 12:30|4666.28|4669.77|4663.71|4666.89
04-02 12:35|4666.85|4669.15|4664.03|4665.07
04-02 12:40|4665.11|4665.16|4658.19|4661.74
04-02 12:45|4661.72|4665.66|4657.06|4665.39
04-02 12:50|4665.14|4670.19|4665.14|4666.72
04-02 12:55|4666.68|4673.28|4664.91|4672.70
04-02 13:00|4672.82|4675.31|4671.75|4672.79
04-02 13:05|4672.84|4673.29|4666.29|4668.60
04-02 13:10|4668.51|4673.46|4667.96|4670.33
04-02 13:15|4670.47|4673.78|4669.58|4672.40
04-02 13:20|4672.17|4675.00|4669.28|4673.92
04-02 13:25|4673.95|4680.44|4673.23|4677.34
04-02 13:30|4676.91|4678.87|4639.38|4651.60
04-02 13:35|4650.75|4653.01|4642.66|4646.39
04-02 13:40|4646.15|4647.84|4629.04|4634.21
04-02 13:45|4634.76|4635.45|4591.74|4591.74
04-02 13:50|4591.27|4608.81|4585.87|4604.33
04-02 13:55|4604.29|4608.10|4591.18|4594.06
04-02 14:00|4594.61|4596.42|4577.36|4585.34
04-02 14:05|4585.28|4589.66|4561.19|4568.10
04-02 14:10|4568.15|4581.14|4554.19|4580.94
04-02 14:15|4581.00|4591.79|4574.29|4590.43
04-02 14:20|4590.52|4599.10|4585.27|4587.20
04-02 14:25|4587.67|4592.00|4581.12|4591.08
04-02 14:30|4590.95|4598.43|4586.28|4591.75
04-02 14:35|4591.83|4597.42|4583.70|4594.42
04-02 14:40|4594.40|4595.78|4581.79|4588.25
04-02 14:45|4588.23|4600.17|4584.06|4599.37
04-02 14:50|4599.45|4608.74|4598.25|4598.70
04-02 14:55|4598.36|4600.28|4591.87|4599.17
04-02 15:00|4597.98|4606.51|4597.25|4602.73
04-02 15:05|4602.82|4612.02|4598.25|4607.98
04-02 15:10|4607.99|4622.26|4607.99|4621.04
04-02 15:15|4621.01|4625.52|4617.86|4623.73
04-02 15:20|4623.72|4627.26|4618.35|4619.39
04-02 15:25|4619.25|4623.99|4617.79|4620.50
04-02 15:30|4620.72|4633.98|4619.21|4631.79
04-02 15:35|4631.74|4636.95|4626.97|4634.53
04-02 15:40|4634.44|4641.26|4633.01|4637.60
04-02 15:45|4637.37|4651.17|4635.75|4648.40
04-02 15:50|4648.05|4648.48|4642.48|4644.69
04-02 15:55|4644.83|4645.68|4640.88|4642.76
04-02 16:00|4642.89|4648.79|4637.78|4641.84
04-02 16:05|4641.74|4641.74|4630.49|4632.88
04-02 16:10|4632.87|4641.83|4628.89|4641.01
04-02 16:15|4640.92|4645.00|4636.71|4641.72
04-02 16:20|4641.76|4642.42|4631.67|4636.11
04-02 16:25|4636.27|4637.38|4631.52|4634.51
04-02 16:30|4634.31|4638.85|4631.77|4638.43
04-02 16:35|4638.24|4643.86|4636.28|4639.36
04-02 16:40|4639.19|4641.69|4630.60|4630.60
04-02 16:45|4630.73|4634.29|4625.46|4627.52
04-02 16:50|4627.49|4629.58|4624.77|4627.10
04-02 16:55|4627.34|4628.66|4616.93|4620.67
04-02 17:00|4620.65|4624.99|4613.14|4618.73
04-02 17:05|4618.48|4621.37|4613.41|4616.81
04-02 17:10|4616.85|4625.45|4615.07|4623.76
04-02 17:15|4623.04|4632.02|4621.97|4625.45
04-02 17:20|4625.43|4631.64|4625.11|4626.55
04-02 17:25|4626.56|4629.69|4617.28|4620.89
04-02 17:30|4620.77|4625.48|4615.72|4622.24
04-02 17:35|4621.99|4624.64|4615.69|4622.43
04-02 17:40|4622.51|4624.89|4619.69|4621.63
04-02 17:45|4621.43|4623.00|4617.74|4620.05
04-02 17:50|4620.25|4627.06|4618.93|4625.53
04-02 17:55|4625.43|4628.23|4620.72|4621.71
04-02 18:00|4621.72|4628.04|4618.48|4626.40
04-02 18:05|4626.53|4634.94|4626.53|4630.87
04-02 18:10|4630.80|4632.61|4624.67|4625.24
04-02 18:15|4625.41|4627.01|4612.68|4615.01
04-02 18:20|4614.81|4617.32|4604.15|4615.64
04-02 18:25|4615.63|4620.88|4615.58|4618.70
04-02 18:30|4618.51|4620.18|4613.52|4614.27
04-02 18:35|4614.25|4618.72|4613.87|4614.24
04-02 18:40|4614.81|4631.16|4614.81|4624.53
04-02 18:45|4624.50|4629.69|4622.04|4629.22
04-02 18:50|4628.73|4628.86|4619.83|4620.87
04-02 18:55|4620.68|4625.86|4620.00|4620.53
04-02 19:00|4620.59|4627.12|4616.90|4626.48
04-02 19:05|4626.42|4627.80|4622.83|4625.70
04-02 19:10|4625.72|4629.98|4624.57|4627.42
04-02 19:15|4627.43|4628.45|4623.29|4624.64
04-02 19:20|4624.40|4628.70|4623.48|4625.29
04-02 19:25|4625.28|4630.47|4614.15|4615.01
04-02 19:30|4614.97|4617.21|4608.40|4613.71
04-02 19:35|4613.72|4617.57|4608.59|4608.59
04-02 19:40|4608.60|4608.60|4592.84|4600.17
04-02 19:45|4600.07|4604.85|4596.29|4604.07
04-02 19:50|4604.04|4611.95|4600.33|4601.44
04-02 19:55|4601.48|4603.73|4598.42|4600.03
04-02 20:00|4600.45|4607.34|4594.58|4607.01
04-02 20:05|4607.27|4610.70|4602.11|4603.65
04-02 20:10|4603.66|4612.82|4598.37|4612.54
04-02 20:15|4613.10|4616.74|4609.64|4613.65
04-02 20:20|4612.38|4629.00|4612.38|4628.39
04-02 20:25|4628.26|4630.28|4623.71|4626.39
04-02 20:30|4626.48|4626.92|4619.21|4622.19
04-02 20:35|4622.20|4624.61|4620.04|4621.55
04-02 20:40|4621.54|4622.22|4615.70|4618.41
04-02 20:45|4618.61|4624.55|4613.70|4619.55
04-02 20:50|4619.26|4626.68|4618.44|4620.19
04-02 20:55|4620.16|4621.63|4600.49|4601.77
04-02 21:00|4601.96|4602.03|4581.20|4594.92
04-02 21:05|4594.71|4614.18|4592.89|4600.15
04-02 21:10|4600.03|4602.12|4585.75|4587.65
04-02 21:15|4587.81|4594.63|4584.73|4590.87
04-02 21:20|4590.90|4597.19|4580.77|4582.97
04-02 21:25|4582.69|4600.36|4582.69|4597.62
04-02 21:30|4597.66|4607.37|4593.94|4599.67
04-02 21:35|4600.16|4601.11|4589.86|4590.11
04-02 21:40|4589.89|4602.55|4585.99|4601.95
04-02 21:45|4602.14|4636.73|4600.51|4634.25
04-02 21:50|4634.54|4643.44|4629.38|4635.62
04-02 21:55|4635.87|4651.61|4632.40|4646.39
04-02 22:00|4646.36|4650.29|4631.72|4642.30
04-02 22:05|4642.20|4651.22|4637.36|4647.95
04-02 22:10|4647.74|4659.59|4646.50|4647.91
04-02 22:15|4647.37|4663.86|4645.74|4660.76
04-02 22:20|4660.43|4676.12|4658.97|4675.01
04-02 22:25|4675.02|4675.50|4660.52|4665.68
04-02 22:30|4665.47|4673.60|4659.11|4669.89
04-02 22:35|4669.74|4695.46|4668.61|4687.94
04-02 22:40|4687.04|4699.52|4679.84|4693.54
04-02 22:45|4692.97|4693.70|4679.79|4680.87
04-02 22:50|4680.89|4685.02|4672.38|4683.95
04-02 22:55|4684.12|4690.11|4680.44|4681.49
04-02 23:00|4681.69|4683.99|4669.77|4681.01
04-02 23:05|4681.34|4682.35|4667.61|4671.03
04-02 23:10|4671.04|4680.43|4669.16|4672.44
04-02 23:15|4672.22|4681.77|4671.65|4672.47
04-02 23:20|4672.46|4672.47|4659.66|4662.40
04-02 23:25|4662.68|4676.62|4658.25|4672.33
04-02 23:30|4672.79|4675.40|4668.33|4675.40
04-02 23:35|4675.58|4676.02|4667.84|4670.13
04-02 23:40|4669.47|4670.23|4662.18|4666.02
04-02 23:45|4665.92|4666.69|4658.72|4659.37
04-02 23:50|4659.40|4662.77|4652.56|4662.31
04-02 23:55|4662.14|4664.46|4653.25|4661.18
04-03 00:00|4661.19|4668.58|4659.66|4661.86
04-03 00:05|4661.84|4665.33|4648.49|4657.94
04-03 00:10|4658.18|4659.01|4650.95|4654.98
04-03 00:15|4654.76|4656.92|4646.05|4646.23
04-03 00:20|4646.26|4656.10|4642.90|4651.48
04-03 00:25|4651.47|4656.23|4650.39|4650.56
04-03 00:30|4650.39|4663.81|4650.39|4658.30
04-03 00:35|4658.29|4668.30|4658.29|4664.12
04-03 00:40|4664.09|4670.20|4658.65|4658.77
04-03 00:45|4658.49|4662.44|4656.84|4660.29
04-03 00:50|4660.70|4670.77|4659.24|4664.20
04-03 00:55|4664.17|4664.66|4659.42|4659.42
04-03 01:00|4659.34|4664.96|4656.27|4663.75
04-03 01:05|4663.74|4668.31|4660.37|4662.92
04-03 01:10|4662.94|4664.11|4658.04|4663.94
04-03 01:15|4663.91|4665.55|4659.75|4662.32
04-03 01:20|4662.67|4665.58|4659.21|4663.98
04-03 01:25|4664.28|4664.33|4651.17|4651.84
04-03 01:30|4651.91|4654.16|4646.49|4651.93
04-03 01:35|4651.60|4653.78|4648.07|4653.48
04-03 01:40|4653.67|4658.31|4652.65|4657.86
04-03 01:45|4657.93|4658.94|4646.62|4647.46
04-03 01:50|4648.04|4651.88|4645.68|4650.13
04-03 01:55|4650.30|4652.35|4646.95|4648.70
04-03 02:00|4648.96|4653.36|4647.47|4653.26
04-03 02:05|4653.44|4658.55|4653.15|4656.20
04-03 02:10|4656.19|4658.90|4653.00|4653.55
04-03 02:15|4653.50|4656.37|4652.09|4653.83
04-03 02:20|4653.77|4656.81|4651.57|4651.57
04-03 02:25|4651.52|4653.41|4649.92|4651.58
04-03 02:30|4651.76|4659.41|4651.76|4659.00
04-03 02:35|4659.18|4660.11|4654.50|4655.82
04-03 02:40|4655.76|4663.72|4655.29|4662.80
04-03 02:45|4662.55|4669.28|4661.94|4669.28
04-03 02:50|4669.29|4670.49|4663.32|4668.39
04-03 02:55|4668.43|4672.18|4666.81|4668.69
04-03 03:00|4669.01|4675.86|4668.90|4672.47
04-03 03:05|4672.42|4680.03|4672.24|4679.57
04-03 03:10|4679.59|4682.00|4673.84|4674.62
04-03 03:15|4674.67|4674.95|4669.07|4670.19
04-03 03:20|4669.82|4677.82|4666.68|4673.07
04-03 03:25|4673.00|4673.82|4664.35|4665.35
04-03 03:30|4665.06|4667.33|4661.93|4663.91
04-03 03:35|4663.91|4666.25|4661.53|4664.57
04-03 03:40|4664.53|4668.34|4664.05|4665.82
04-03 03:45|4665.73|4669.97|4665.73|4668.99
04-03 03:50|4669.51|4675.53|4668.88|4675.28
04-03 03:55|4675.07|4676.64|4671.79|4671.98
04-03 04:00|4672.05|4676.54|4672.05|4674.96
04-03 04:05|4674.97|4676.10|4673.65|4674.21
04-03 04:10|4673.98|4676.89|4672.16|4674.04
04-03 04:15|4674.03|4674.52|4667.33|4667.83
04-03 04:20|4667.74|4667.80|4664.36|4666.73
04-03 04:25|4666.72|4670.47|4666.30|4667.96
04-03 04:30|4667.99|4672.39|4667.74|4672.19
04-03 04:35|4672.13|4673.42|4670.87|4671.38
04-03 04:40|4671.39|4671.62|4667.82|4668.72
04-03 04:45|4668.74|4673.39|4667.60|4670.76
04-03 04:50|4671.13|4673.05|4666.64|4672.09
04-03 04:55|4672.10|4677.90|4671.69|4676.12
04-06 06:00|4632.12|4665.57|4631.62|4637.87
04-06 06:05|4637.81|4639.44|4630.19|4633.91
04-06 06:10|4634.01|4635.23|4614.40|4630.27
04-06 06:15|4630.44|4640.31|4629.54|4635.75
04-06 06:20|4635.85|4642.18|4633.06|4641.35
04-06 06:25|4641.54|4642.03|4634.08|4636.37
04-06 06:30|4635.61|4641.66|4631.94|4635.24
