XAUUSD H1 | 1999 bars | 2026-04-08 01:51 BJT
时间(BJT)|开|高|低|收
02-04 08:00|4946.75|5015.90|4946.49|5015.38
02-04 09:00|5016.30|5053.39|4984.63|5046.26
02-04 10:00|5046.25|5065.46|5035.31|5040.37
02-04 11:00|5040.22|5073.54|5036.23|5068.49
02-04 12:00|5068.35|5081.12|5056.16|5080.52
02-04 13:00|5080.49|5090.30|5069.05|5079.31
02-04 14:00|5079.36|5082.78|5051.05|5076.59
02-04 15:00|5076.60|5091.45|5061.96|5084.77
02-04 16:00|5084.76|5091.93|5068.66|5083.56
02-04 17:00|5083.06|5086.74|5042.92|5059.95
02-04 18:00|5059.84|5064.43|5041.76|5048.75
02-04 19:00|5048.76|5053.45|5013.52|5047.62
02-04 20:00|5047.61|5063.22|5036.95|5040.74
02-04 21:00|5040.70|5063.29|5023.17|5053.97
02-04 22:00|5053.96|5058.67|4967.39|4986.74
02-04 23:00|4986.31|5007.85|4887.53|4920.52
02-05 00:00|4920.23|4940.08|4853.42|4906.16
02-05 01:00|4904.01|4930.34|4888.25|4897.95
02-05 02:00|4897.84|4935.15|4872.77|4927.43
02-05 03:00|4927.53|4957.78|4914.66|4941.93
02-05 04:00|4941.45|4951.21|4914.69|4938.43
02-05 05:00|4938.34|4970.80|4937.64|4964.50
02-05 07:00|4980.35|5023.76|4968.08|5012.07
02-05 08:00|5011.75|5020.52|4996.97|5006.80
02-05 09:00|5008.21|5012.10|4935.95|4958.68
02-05 10:00|4958.71|4961.82|4804.72|4811.61
02-05 11:00|4811.97|4887.78|4789.21|4880.43
02-05 12:00|4880.50|4891.22|4863.31|4863.82
02-05 13:00|4863.58|4906.68|4826.69|4896.24
02-05 14:00|4896.33|4934.16|4878.28|4920.55
02-05 15:00|4920.47|4940.61|4895.79|4914.91
02-05 16:00|4915.02|4943.56|4901.77|4912.34
02-05 17:00|4912.39|4914.15|4849.39|4854.71
02-05 18:00|4854.72|4886.59|4848.07|4877.01
02-05 19:00|4877.12|4894.42|4864.24|4867.99
02-05 20:00|4867.20|4877.81|4810.65|4854.03
02-05 21:00|4853.97|4867.92|4802.30|4835.49
02-05 22:00|4835.28|4869.94|4805.94|4846.40
02-05 23:00|4845.65|4864.92|4800.28|4817.71
02-06 00:00|4817.30|4906.69|4812.51|4888.98
02-06 01:00|4888.81|4890.22|4859.04|4868.97
02-06 02:00|4869.13|4875.23|4851.11|4858.20
02-06 03:00|4858.18|4865.17|4823.44|4829.28
02-06 04:00|4830.06|4843.10|4792.85|4811.06
02-06 05:00|4810.51|4826.04|4759.82|4779.25
02-06 07:00|4761.51|4781.96|4703.47|4703.72
02-06 08:00|4703.50|4764.51|4654.86|4762.91
02-06 09:00|4762.88|4784.69|4693.53|4773.91
02-06 10:00|4773.94|4846.16|4761.00|4816.40
02-06 11:00|4816.51|4839.33|4801.10|4824.35
02-06 12:00|4824.32|4831.73|4806.96|4813.72
02-06 13:00|4814.57|4898.03|4807.63|4897.70
02-06 14:00|4897.69|4902.98|4825.55|4846.43
02-06 15:00|4846.24|4861.77|4838.42|4841.01
02-06 16:00|4840.93|4882.33|4829.37|4861.87
02-06 17:00|4860.76|4872.64|4839.04|4866.73
02-06 18:00|4866.71|4879.89|4851.63|4878.46
02-06 19:00|4878.14|4895.68|4863.77|4886.95
02-06 20:00|4886.53|4903.42|4871.83|4900.33
02-06 21:00|4901.32|4938.47|4896.98|4928.97
02-06 22:00|4929.18|4949.57|4894.41|4948.32
02-06 23:00|4947.65|4964.62|4928.28|4943.66
02-07 00:00|4943.75|4953.36|4921.54|4951.40
02-07 01:00|4951.65|4968.63|4948.17|4960.68
02-07 02:00|4960.67|4971.43|4943.72|4962.35
02-07 03:00|4962.62|4963.30|4948.52|4957.27
02-07 04:00|4957.29|4958.84|4936.52|4953.45
02-07 05:00|4953.35|4964.37|4946.38|4963.97
02-09 07:00|4990.56|5046.89|4964.97|5036.24
02-09 08:00|5036.23|5044.80|5012.03|5019.92
02-09 09:00|5019.90|5041.99|4976.02|4982.41
02-09 10:00|4982.40|5017.48|4969.13|5007.15
02-09 11:00|5006.68|5031.26|5005.47|5016.13
02-09 12:00|5016.23|5024.87|5007.51|5012.10
02-09 13:00|5011.86|5041.33|5011.14|5037.10
02-09 14:00|5036.61|5045.39|5013.85|5031.36
02-09 15:00|5031.35|5031.35|4997.66|5006.31
02-09 16:00|5006.24|5035.45|5002.71|5027.33
02-09 17:00|5027.39|5040.81|5002.61|5007.73
02-09 18:00|5007.74|5015.36|4982.10|4990.98
02-09 19:00|4990.96|5017.36|4988.53|5010.61
02-09 20:00|5010.58|5021.20|5007.20|5013.14
02-09 21:00|5013.62|5024.50|4994.90|5007.12
02-09 22:00|5007.11|5040.55|5002.31|5038.07
02-09 23:00|5037.56|5060.38|5023.73|5058.71
02-10 00:00|5058.72|5080.46|5056.90|5073.46
02-10 01:00|5073.90|5075.58|5040.69|5046.27
02-10 02:00|5046.26|5063.99|5044.02|5062.86
02-10 03:00|5062.83|5080.11|5062.43|5074.61
02-10 04:00|5074.67|5086.28|5072.08|5079.48
02-10 05:00|5079.63|5083.08|5048.59|5058.18
02-10 07:00|5067.96|5075.61|4987.25|5031.78
02-10 08:00|5031.77|5048.34|5008.77|5018.84
02-10 09:00|5018.69|5037.64|5012.35|5032.97
02-10 10:00|5033.23|5056.34|5031.69|5038.25
02-10 11:00|5038.12|5038.12|5016.59|5030.10
02-10 12:00|5030.03|5033.96|5017.36|5031.65
02-10 13:00|5031.65|5040.45|5011.12|5039.65
02-10 14:00|5039.54|5045.48|5019.23|5024.66
02-10 15:00|5024.60|5035.98|5018.67|5033.80
02-10 16:00|5033.14|5055.05|5028.80|5041.79
02-10 17:00|5041.77|5063.29|5040.61|5046.57
02-10 18:00|5046.59|5058.23|5036.92|5046.94
02-10 19:00|5046.88|5057.39|5044.30|5056.16
02-10 20:00|5056.17|5057.19|5019.54|5032.15
02-10 21:00|5032.26|5058.40|5026.84|5051.01
02-10 22:00|5051.51|5078.54|5020.69|5039.65
02-10 23:00|5037.96|5047.81|4999.04|5019.63
02-11 00:00|5019.63|5026.63|5005.51|5023.69
02-11 01:00|5023.71|5040.14|5020.74|5026.35
02-11 02:00|5025.60|5027.96|5004.81|5013.28
02-11 03:00|5013.31|5030.32|5008.71|5028.04
02-11 04:00|5027.55|5045.53|5020.28|5030.58
02-11 05:00|5030.47|5032.92|5020.36|5025.21
02-11 07:00|5027.37|5054.70|5027.37|5041.89
02-11 08:00|5042.12|5049.61|5028.06|5037.69
02-11 09:00|5038.12|5053.01|5030.77|5052.64
02-11 10:00|5052.63|5057.88|5032.48|5055.77
02-11 11:00|5055.16|5060.75|5044.90|5054.66
02-11 12:00|5054.55|5059.78|5045.75|5046.58
02-11 13:00|5046.45|5063.97|5043.53|5052.71
02-11 14:00|5052.78|5064.56|5049.32|5064.18
02-11 15:00|5064.18|5069.15|5049.06|5055.69
02-11 16:00|5055.10|5060.45|5045.58|5053.80
02-11 17:00|5053.81|5071.94|5047.22|5062.81
02-11 18:00|5062.81|5101.35|5062.60|5093.25
02-11 19:00|5093.18|5116.94|5082.57|5111.77
02-11 20:00|5111.81|5118.92|5050.28|5083.59
02-11 21:00|5083.62|5089.98|5017.79|5065.99
02-11 22:00|5065.98|5082.74|5035.79|5059.61
02-11 23:00|5059.07|5081.81|5039.16|5060.41
02-12 00:00|5059.90|5078.20|5042.93|5075.37
02-12 01:00|5075.13|5098.87|5068.68|5091.76
02-12 02:00|5091.60|5093.04|5067.10|5082.35
02-12 03:00|5082.28|5094.36|5077.13|5082.18
02-12 04:00|5082.15|5089.99|5078.28|5086.85
02-12 05:00|5086.70|5092.81|5069.78|5084.42
02-12 07:00|5096.67|5099.96|5052.50|5061.06
02-12 08:00|5060.90|5067.69|5049.91|5063.07
02-12 09:00|5062.46|5064.15|5045.05|5063.14
02-12 10:00|5063.80|5072.54|5055.17|5065.83
02-12 11:00|5065.86|5074.51|5054.95|5057.11
02-12 12:00|5057.13|5069.94|5050.82|5069.24
02-12 13:00|5069.22|5078.37|5064.52|5075.70
02-12 14:00|5075.86|5076.45|5047.22|5059.76
02-12 15:00|5059.74|5066.29|5051.72|5063.84
02-12 16:00|5063.78|5073.57|5052.51|5068.47
02-12 17:00|5068.35|5080.76|5066.22|5073.14
02-12 18:00|5073.26|5077.05|5055.96|5061.99
02-12 19:00|5062.12|5068.48|5059.38|5063.80
02-12 20:00|5064.19|5068.73|5048.95|5052.89
02-12 21:00|5052.70|5083.81|5051.64|5075.58
02-12 22:00|5075.53|5077.87|5039.30|5044.35
02-12 23:00|5044.30|5074.81|5040.09|5060.68
02-13 00:00|5060.52|5068.39|4878.61|4954.47
02-13 01:00|4954.48|4982.57|4939.28|4940.94
02-13 02:00|4940.81|4952.26|4906.37|4935.72
02-13 03:00|4935.74|4958.14|4928.63|4945.58
02-13 04:00|4945.41|4948.44|4911.00|4915.14
02-13 05:00|4915.24|4926.44|4911.87|4921.80
02-13 07:00|4889.84|4928.65|4887.12|4920.30
02-13 08:00|4920.29|4948.45|4913.53|4927.92
02-13 09:00|4928.44|4988.62|4927.30|4980.86
02-13 10:00|4980.79|4991.34|4972.10|4988.16
02-13 11:00|4988.17|4989.33|4973.89|4981.50
02-13 12:00|4981.22|4997.14|4972.80|4976.52
02-13 13:00|4976.52|4986.43|4945.03|4946.25
02-13 14:00|4946.50|4968.81|4946.02|4967.44
02-13 15:00|4967.43|4982.79|4951.18|4974.78
02-13 16:00|4974.94|4989.56|4971.53|4982.53
02-13 17:00|4982.52|4982.74|4961.61|4970.42
02-13 18:00|4970.06|4980.70|4947.37|4950.18
02-13 19:00|4950.28|4954.94|4934.04|4953.84
02-13 20:00|4953.32|4973.94|4952.25|4969.58
02-13 21:00|4969.34|4999.62|4957.78|4987.20
02-13 22:00|4987.24|5010.91|4965.32|4995.69
02-13 23:00|4996.93|5020.55|4973.92|4976.66
02-14 00:00|4976.71|5033.49|4975.63|5007.93
02-14 01:00|5007.96|5029.12|5006.09|5020.89
02-14 02:00|5020.90|5035.45|5015.38|5031.08
02-14 03:00|5031.10|5046.09|5024.28|5024.28
02-14 04:00|5023.47|5034.90|5021.46|5032.42
02-14 05:00|5032.39|5046.04|5029.58|5042.83
02-16 07:00|5035.13|5035.41|5007.89|5020.23
02-16 08:00|5020.25|5022.31|5000.26|5015.70
02-16 09:00|5015.66|5031.14|5007.11|5028.74
02-16 10:00|5028.76|5031.37|4992.15|4994.87
02-16 11:00|4994.62|5000.07|4976.82|4987.42
02-16 12:00|4987.39|4992.02|4973.15|4977.73
02-16 13:00|4977.67|4990.62|4965.21|4990.49
02-16 14:00|4990.44|5003.11|4985.20|4994.97
02-16 15:00|4994.98|5010.11|4988.75|5007.14
02-16 16:00|5007.17|5013.44|4995.68|5008.17
02-16 17:00|5007.93|5017.22|5007.93|5013.41
02-16 18:00|5013.43|5017.35|5000.38|5005.98
02-16 19:00|5006.01|5008.21|4998.93|5004.49
02-16 20:00|5004.51|5007.93|4992.98|5002.30
02-16 21:00|5002.12|5003.74|4989.80|4997.15
02-16 22:00|4997.12|4999.61|4981.66|4988.20
02-16 23:00|4988.44|4988.44|4968.93|4979.59
02-17 00:00|4979.61|4990.48|4973.04|4988.23
02-17 01:00|4987.98|4996.12|4987.98|4991.53
02-17 02:00|4991.69|4997.64|4988.88|4994.51
02-17 03:00|4994.70|4996.46|4990.46|4993.63
02-17 07:00|4991.65|5000.87|4985.28|4989.86
02-17 08:00|4989.61|4991.43|4932.23|4935.81
02-17 09:00|4935.88|4964.04|4923.08|4957.74
02-17 10:00|4956.72|4971.05|4954.34|4966.98
02-17 11:00|4967.08|4970.18|4949.89|4956.94
02-17 12:00|4956.58|4960.29|4946.56|4952.66
02-17 13:00|4952.65|4954.30|4858.61|4888.74
02-17 14:00|4888.71|4914.29|4886.50|4910.48
02-17 15:00|4909.31|4922.11|4903.83|4916.96
02-17 16:00|4916.96|4930.26|4916.49|4920.88
02-17 17:00|4920.87|4932.45|4913.18|4925.88
02-17 18:00|4925.43|4939.50|4907.47|4913.05
02-17 19:00|4913.06|4930.99|4913.06|4929.53
02-17 20:00|4929.48|4944.10|4928.30|4932.16
02-17 21:00|4931.99|4933.44|4869.89|4870.60
02-17 22:00|4870.52|4907.18|4841.90|4863.81
02-17 23:00|4862.86|4882.60|4849.24|4878.60
02-18 00:00|4878.73|4893.65|4868.70|4869.32
02-18 01:00|4868.81|4871.34|4850.35|4865.19
02-18 02:00|4865.20|4910.47|4862.40|4899.00
02-18 03:00|4899.08|4901.13|4876.63|4880.15
02-18 04:00|4880.24|4884.15|4873.29|4877.84
02-18 05:00|4877.78|4886.63|4875.03|4877.36
02-18 07:00|4869.58|4884.46|4854.08|4859.00
02-18 08:00|4858.86|4882.59|4858.24|4874.77
02-18 09:00|4874.72|4892.60|4874.38|4889.86
02-18 10:00|4890.06|4907.46|4886.63|4905.24
02-18 11:00|4905.36|4922.23|4904.32|4920.60
02-18 12:00|4920.84|4939.55|4918.17|4934.06
02-18 13:00|4934.09|4939.87|4929.86|4933.37
02-18 14:00|4933.36|4936.16|4925.14|4930.86
02-18 15:00|4930.88|4941.91|4929.16|4930.45
02-18 16:00|4930.44|4932.45|4916.66|4917.22
02-18 17:00|4917.23|4923.22|4912.90|4917.41
02-18 18:00|4917.42|4924.58|4909.16|4914.64
02-18 19:00|4914.40|4917.75|4906.31|4913.05
02-18 20:00|4912.86|4947.22|4911.94|4943.09
02-18 21:00|4943.09|4969.10|4942.93|4954.49
02-18 22:00|4954.67|4994.40|4952.25|4991.84
02-18 23:00|4991.74|5009.05|4991.74|4997.81
02-19 00:00|4997.77|5010.89|4991.47|5000.32
02-19 01:00|5000.33|5001.66|4993.39|4999.36
02-19 02:00|4999.32|5003.06|4980.60|4987.28
02-19 03:00|4987.30|4995.33|4972.87|4980.54
02-19 04:00|4980.47|4987.69|4975.35|4985.09
02-19 05:00|4984.98|4986.31|4975.41|4977.20
02-19 07:00|4977.11|4988.88|4960.07|4975.84
02-19 08:00|4975.85|4976.34|4960.67|4961.46
02-19 09:00|4961.21|4975.56|4960.73|4973.16
02-19 10:00|4973.10|4977.54|4965.70|4968.30
02-19 11:00|4968.07|4983.36|4966.25|4981.67
02-19 12:00|4981.66|4985.50|4976.75|4984.13
02-19 13:00|4984.37|4998.78|4984.32|4996.92
02-19 14:00|4997.16|5019.94|4996.51|5018.16
02-19 15:00|5018.15|5021.76|5009.07|5010.21
02-19 16:00|5010.15|5022.03|5006.35|5017.00
02-19 17:00|5017.27|5020.32|4993.11|4995.88
02-19 18:00|4995.87|4996.25|4981.54|4993.24
02-19 19:00|4993.18|4996.47|4978.00|4984.53
02-19 20:00|4985.10|4992.90|4980.32|4984.95
02-19 21:00|4985.03|4998.51|4973.44|4997.18
02-19 22:00|4997.17|5010.48|4963.54|5005.49
02-19 23:00|5005.60|5022.28|4995.96|5013.89
02-20 00:00|5013.88|5014.36|4990.23|4995.07
02-20 01:00|4994.98|5001.79|4982.78|4985.06
02-20 02:00|4985.07|4989.42|4975.34|4981.57
02-20 03:00|4981.58|4990.37|4978.23|4988.02
02-20 04:00|4987.98|5003.25|4987.75|5001.93
02-20 05:00|5001.82|5004.12|4991.98|4996.14
02-20 07:00|5003.18|5008.18|4985.72|4987.85
02-20 08:00|4987.83|5006.84|4985.40|5006.32
02-20 09:00|5006.31|5014.81|4995.26|4997.12
02-20 10:00|4997.11|5007.29|4992.64|4996.27
02-20 11:00|4996.21|4999.29|4981.58|4987.39
02-20 12:00|4988.19|5003.16|4986.74|4999.83
02-20 13:00|4999.83|5011.99|4997.89|5011.99
02-20 14:00|5012.11|5030.01|5011.72|5020.52
02-20 15:00|5020.52|5028.24|5005.99|5006.10
02-20 16:00|5006.59|5030.55|5004.86|5029.05
02-20 17:00|5029.00|5042.37|5027.37|5027.53
02-20 18:00|5027.65|5038.50|5019.61|5034.60
02-20 19:00|5034.55|5034.90|5015.39|5017.29
02-20 20:00|5017.25|5026.59|5007.17|5025.08
02-20 21:00|5025.15|5048.62|5018.14|5043.66
02-20 22:00|5043.80|5060.50|5037.09|5054.61
02-20 23:00|5054.81|5064.12|4989.40|5042.76
02-21 00:00|5042.58|5069.20|5038.73|5066.45
02-21 01:00|5066.28|5076.36|5054.71|5072.87
02-21 02:00|5072.80|5075.02|5054.26|5071.04
02-21 03:00|5071.05|5079.87|5068.83|5079.52
02-21 04:00|5079.51|5098.13|5076.87|5096.95
02-21 05:00|5096.90|5106.88|5091.72|5103.76
02-23 07:00|5109.06|5172.02|5107.83|5165.19
02-23 08:00|5165.18|5166.72|5129.35|5144.66
02-23 09:00|5145.33|5167.75|5140.25|5157.38
02-23 10:00|5157.40|5176.67|5156.53|5173.44
02-23 11:00|5173.42|5175.95|5152.71|5166.65
02-23 12:00|5166.64|5168.85|5155.34|5160.68
02-23 13:00|5160.82|5161.83|5152.32|5158.38
02-23 14:00|5158.38|5161.33|5144.94|5145.60
02-23 15:00|5145.54|5154.45|5124.96|5136.84
02-23 16:00|5136.72|5142.16|5122.42|5140.21
02-23 17:00|5140.18|5150.15|5139.44|5149.42
02-23 18:00|5149.49|5163.56|5144.97|5162.71
02-23 19:00|5162.73|5163.51|5146.82|5149.59
02-23 20:00|5149.58|5165.48|5145.48|5163.92
02-23 21:00|5163.95|5165.21|5143.44|5146.18
02-23 22:00|5146.17|5200.38|5141.23|5192.46
02-23 23:00|5192.27|5205.05|5180.94|5196.32
02-24 00:00|5196.21|5219.04|5175.75|5209.92
02-24 01:00|5209.93|5213.48|5191.28|5207.84
02-24 02:00|5207.98|5215.88|5201.05|5209.69
02-24 03:00|5209.61|5218.31|5206.63|5215.75
02-24 04:00|5215.73|5237.62|5215.25|5236.26
02-24 05:00|5236.20|5237.39|5226.35|5227.61
02-24 07:00|5230.95|5249.73|5230.95|5235.75
02-24 08:00|5235.71|5238.25|5217.67|5223.93
02-24 09:00|5223.95|5223.95|5145.20|5177.13
02-24 10:00|5177.23|5190.95|5165.49|5190.05
02-24 11:00|5190.03|5191.83|5170.96|5171.93
02-24 12:00|5171.90|5175.09|5161.00|5168.32
02-24 13:00|5167.69|5185.68|5164.11|5182.72
02-24 14:00|5182.74|5184.77|5156.50|5173.41
02-24 15:00|5173.37|5183.80|5163.96|5179.46
02-24 16:00|5179.44|5181.90|5165.07|5173.70
02-24 17:00|5173.64|5180.33|5166.53|5171.52
02-24 18:00|5171.51|5181.24|5163.20|5172.94
02-24 19:00|5172.93|5178.45|5170.88|5172.73
02-24 20:00|5172.49|5173.50|5145.13|5150.72
02-24 21:00|5150.72|5161.27|5110.98|5114.90
02-24 22:00|5114.85|5139.15|5093.44|5128.50
02-24 23:00|5128.47|5155.39|5118.06|5150.22
02-25 00:00|5150.50|5152.32|5130.96|5141.91
02-25 01:00|5141.76|5163.99|5141.61|5163.68
02-25 02:00|5163.77|5170.14|5153.73|5160.21
02-25 03:00|5160.19|5160.49|5146.46|5153.87
02-25 04:00|5154.11|5173.21|5146.77|5164.20
02-25 05:00|5163.84|5165.73|5141.00|5143.69
02-25 07:00|5141.52|5152.20|5120.74|5146.65
02-25 08:00|5146.66|5156.17|5137.24|5152.19
02-25 09:00|5152.18|5190.02|5144.20|5176.88
02-25 10:00|5176.86|5193.96|5166.31|5180.73
02-25 11:00|5180.83|5190.01|5178.47|5182.07
02-25 12:00|5182.06|5185.28|5172.90|5182.76
02-25 13:00|5182.87|5210.59|5182.87|5201.63
02-25 14:00|5201.89|5201.89|5182.17|5194.88
02-25 15:00|5194.86|5195.19|5180.35|5184.79
02-25 16:00|5184.81|5197.35|5184.00|5185.20
02-25 17:00|5185.44|5194.60|5176.56|5193.20
02-25 18:00|5193.40|5195.13|5170.15|5175.22
02-25 19:00|5175.19|5182.59|5155.07|5181.42
02-25 20:00|5181.35|5187.42|5177.29|5182.91
02-25 21:00|5182.84|5191.50|5181.00|5185.33
02-25 22:00|5185.32|5193.47|5159.21|5191.15
02-25 23:00|5191.03|5202.71|5172.82|5194.68
02-26 00:00|5194.74|5213.68|5189.59|5212.20
02-26 01:00|5212.19|5217.55|5203.66|5207.06
02-26 02:00|5207.05|5207.79|5200.69|5201.80
02-26 03:00|5201.81|5208.52|5191.70|5205.12
02-26 04:00|5205.11|5206.40|5145.86|5152.02
02-26 05:00|5152.47|5173.53|5150.42|5164.94
02-26 07:00|5165.12|5181.90|5161.06|5162.86
02-26 08:00|5162.95|5191.86|5155.11|5188.19
02-26 09:00|5188.60|5198.45|5178.43|5191.60
02-26 10:00|5191.57|5195.63|5174.26|5184.19
02-26 11:00|5184.16|5193.82|5182.83|5192.68
02-26 12:00|5192.68|5198.98|5190.34|5192.76
02-26 13:00|5192.75|5205.51|5190.31|5198.11
02-26 14:00|5198.35|5199.64|5190.43|5193.35
02-26 15:00|5193.35|5194.64|5179.53|5185.88
02-26 16:00|5186.18|5190.87|5167.49|5179.46
02-26 17:00|5178.83|5189.51|5173.79|5186.49
02-26 18:00|5186.29|5190.16|5165.71|5171.17
02-26 19:00|5171.19|5178.40|5161.01|5164.56
02-26 20:00|5164.69|5187.85|5157.41|5183.79
02-26 21:00|5183.69|5185.50|5164.44|5166.39
02-26 22:00|5166.33|5176.14|5139.88|5165.27
02-26 23:00|5165.07|5192.74|5130.30|5185.85
02-27 00:00|5185.88|5187.41|5172.73|5179.78
02-27 01:00|5180.23|5190.45|5161.93|5167.35
02-27 02:00|5167.37|5185.81|5160.39|5180.32
02-27 03:00|5180.54|5194.03|5179.64|5186.91
02-27 04:00|5186.93|5200.87|5186.91|5196.53
02-27 05:00|5196.48|5200.55|5183.02|5184.90
02-27 07:00|5188.23|5189.17|5176.33|5184.69
02-27 08:00|5184.65|5194.92|5170.11|5174.89
02-27 09:00|5175.13|5194.39|5166.99|5194.09
02-27 10:00|5194.11|5199.65|5173.40|5183.72
02-27 11:00|5183.65|5190.49|5181.06|5184.21
02-27 12:00|5183.94|5188.83|5180.71|5181.52
02-27 13:00|5181.51|5200.47|5181.27|5197.95
02-27 14:00|5197.94|5199.17|5185.01|5185.59
02-27 15:00|5185.58|5189.73|5175.56|5175.86
02-27 16:00|5175.89|5182.38|5174.22|5178.76
02-27 17:00|5177.95|5182.77|5172.11|5175.50
02-27 18:00|5175.43|5180.78|5168.72|5177.71
02-27 19:00|5177.66|5185.56|5172.55|5185.52
02-27 20:00|5185.59|5190.35|5182.94|5187.60
02-27 21:00|5187.54|5240.27|5186.94|5222.89
02-27 22:00|5222.71|5235.98|5213.90|5223.91
02-27 23:00|5223.89|5246.49|5214.68|5239.51
02-28 00:00|5239.34|5257.56|5221.94|5229.24
02-28 01:00|5229.27|5236.99|5221.33|5234.53
02-28 02:00|5234.73|5246.71|5222.47|5245.40
02-28 03:00|5245.39|5252.42|5240.39|5249.97
02-28 04:00|5249.96|5265.50|5248.46|5263.21
02-28 05:00|5263.22|5280.78|5257.05|5279.95
03-02 07:00|5315.78|5393.03|5304.19|5386.75
03-02 08:00|5386.81|5388.00|5340.80|5347.23
03-02 09:00|5346.02|5346.90|5303.28|5324.74
03-02 10:00|5324.64|5351.49|5317.11|5346.58
03-02 11:00|5346.67|5366.76|5344.48|5366.18
03-02 12:00|5366.17|5367.12|5345.99|5356.03
03-02 13:00|5356.02|5366.08|5340.91|5365.86
03-02 14:00|5366.09|5389.73|5363.48|5387.58
03-02 15:00|5387.62|5419.15|5384.85|5408.48
03-02 16:00|5408.47|5416.81|5391.13|5393.88
03-02 17:00|5394.10|5402.58|5385.83|5391.92
03-02 18:00|5392.00|5400.91|5378.86|5389.35
03-02 19:00|5389.34|5399.92|5374.95|5385.27
03-02 20:00|5385.32|5398.67|5378.84|5396.82
03-02 21:00|5396.84|5416.74|5382.06|5394.00
03-02 22:00|5394.04|5395.17|5306.36|5333.52
03-02 23:00|5328.85|5348.91|5308.07|5315.94
03-03 00:00|5315.27|5315.27|5260.70|5290.05
03-03 01:00|5289.41|5320.42|5286.91|5306.80
03-03 02:00|5307.27|5316.61|5289.37|5315.58
03-03 03:00|5315.57|5334.24|5313.67|5330.22
03-03 04:00|5330.23|5346.45|5328.33|5332.11
03-03 05:00|5332.75|5340.43|5321.54|5321.97
03-03 07:00|5334.19|5347.24|5329.20|5346.00
03-03 08:00|5345.98|5362.09|5336.75|5350.36
03-03 09:00|5350.35|5379.73|5337.86|5339.31
03-03 10:00|5339.56|5367.99|5333.08|5366.91
03-03 11:00|5366.92|5373.47|5359.37|5366.95
03-03 12:00|5367.37|5375.62|5359.17|5361.05
03-03 13:00|5361.39|5367.14|5305.41|5319.20
03-03 14:00|5319.43|5323.04|5279.35|5310.43
03-03 15:00|5310.24|5331.06|5305.93|5327.77
03-03 16:00|5327.58|5335.99|5290.33|5295.51
03-03 17:00|5295.52|5303.77|5226.34|5274.87
03-03 18:00|5274.43|5287.88|5237.83|5248.22
03-03 19:00|5247.93|5264.02|5073.83|5144.79
03-03 20:00|5145.33|5226.70|5138.32|5224.43
03-03 21:00|5224.40|5224.40|5127.49|5156.79
03-03 22:00|5156.69|5175.50|5016.44|5038.40
03-03 23:00|5039.23|5096.92|4996.22|5095.64
03-04 00:00|5095.35|5134.56|5090.50|5106.60
03-04 01:00|5106.85|5109.88|5065.26|5079.31
03-04 02:00|5079.31|5138.10|5079.17|5136.05
03-04 03:00|5135.95|5148.81|5099.22|5113.34
03-04 04:00|5114.11|5130.23|5085.59|5097.17
03-04 05:00|5095.56|5110.47|5083.15|5088.16
03-04 07:00|5109.80|5129.91|5084.03|5125.13
03-04 08:00|5125.12|5140.42|5105.78|5138.76
03-04 09:00|5138.53|5178.69|5138.53|5175.11
03-04 10:00|5175.12|5190.71|5153.94|5156.08
03-04 11:00|5156.07|5177.51|5141.39|5174.40
03-04 12:00|5174.37|5180.87|5152.11|5156.72
03-04 13:00|5156.77|5168.09|5151.94|5159.80
03-04 14:00|5159.77|5160.66|5120.72|5160.66
03-04 15:00|5160.58|5176.02|5158.56|5168.17
03-04 16:00|5169.08|5182.16|5147.66|5167.65
03-04 17:00|5167.63|5185.05|5159.09|5182.33
03-04 18:00|5182.36|5202.49|5179.50|5189.65
03-04 19:00|5189.69|5200.79|5187.54|5192.22
03-04 20:00|5192.25|5206.10|5156.43|5170.98
03-04 21:00|5171.13|5196.36|5167.20|5168.01
03-04 22:00|5167.95|5185.07|5138.37|5146.75
03-04 23:00|5144.77|5166.88|5131.22|5151.41
03-05 00:00|5151.51|5162.71|5138.25|5149.55
03-05 01:00|5149.54|5153.12|5120.44|5140.85
03-05 02:00|5140.80|5143.46|5108.80|5133.38
03-05 03:00|5133.72|5139.67|5123.13|5138.01
03-05 04:00|5137.34|5146.70|5123.47|5134.80
03-05 05:00|5134.95|5144.05|5129.47|5141.00
03-05 07:00|5150.07|5165.99|5144.71|5165.34
03-05 08:00|5165.10|5179.75|5159.30|5172.33
03-05 09:00|5172.78|5186.24|5167.16|5172.32
03-05 10:00|5172.34|5192.45|5171.41|5192.08
03-05 11:00|5192.16|5194.93|5178.21|5180.02
03-05 12:00|5179.91|5186.69|5166.22|5171.67
03-05 13:00|5171.74|5176.76|5148.16|5148.56
03-05 14:00|5148.62|5168.68|5120.76|5167.48
03-05 15:00|5167.36|5172.73|5158.82|5162.31
03-05 16:00|5161.73|5170.08|5137.39|5165.72
03-05 17:00|5165.82|5180.64|5153.70|5160.92
03-05 18:00|5160.90|5167.50|5146.41|5164.40
03-05 19:00|5164.43|5168.08|5156.82|5164.02
03-05 20:00|5164.01|5171.62|5160.86|5162.30
03-05 21:00|5162.42|5164.08|5083.95|5117.79
03-05 22:00|5117.54|5129.79|5090.61|5102.30
03-05 23:00|5101.37|5120.00|5061.75|5102.36
03-06 00:00|5102.51|5104.57|5054.05|5077.52
